a_id,average_lenth_from_tweets,average_number_words_per_tweet,average_time_between_tweets,creation_content_sources,creation_date,default_profile,default_profile_image,desviacion_tipica_average_tweet_time,isabot,last_24_hours_tweet,lexical_diversity,location,name_length,name_letters_amount,name_numbers_amount,number_of_hashtags,number_of_mentions,number_of_tweets,number_of_urls,percent_negative_tweets,percent_neutral_tweets,percent_positive_tweets,ratio_friends_followers,smog_index,total_number_of_words,total_unique_words,verified
35377886,59.1,6.84,68201750,1,2009-04-26 02:27:32,0,0,419640.31495633256,0,0,0.593235039029,1,7,6,0,3,38,16423,22,10,25,65,1.08754716981,8.0,1153,684,0
568015457,72.55,6.74,2194020,2,2012-05-01 08:46:08,0,0,34450.272393843275,0,8,0.689161554192,1,10,10,0,5,79,30522,46,10,55,35,1.26392961877,9.7,978,674,0
57549666,104.3,9.1,35136770,1,2009-07-17 04:17:21,0,0,295666.98826657585,0,2,0.577777777778,1,12,12,0,29,50,10530,51,5,35,60,0.877551020408,10.2,1575,910,0
30059111,109.15,7.78,445916350,1,2009-04-09 20:23:47,0,0,4254377.018798305,0,1,0.57079970653,1,8,8,0,70,46,2697,51,20,30,50,1.33992094862,12.2,1363,778,0
708043502,96.52631578947368,9.15,16998990,1,2012-07-21 00:17:22,0,0,80678.9335037121,0,0,0.592233009709,1,15,15,0,1,90,12858,60,36,42,21,0.898058252427,10.3,1545,915,0
153690249,101.85,8.8,68284250,3,2010-06-09 05:52:12,1,0,177351.43576684123,0,2,0.561941251596,1,10,10,0,7,69,4409,63,0,95,5,0.0588734306074,10.9,1566,880,0
2828821663,116.75,10.26,34097570,1,2014-09-23 21:43:07,0,0,476608.48338179005,0,0,0.648546144121,1,12,6,1,38,70,1830,83,5,45,50,1.04116638079,10.7,1582,1026,0
44850701,73.4,5.98,277514880,1,2009-06-05 08:27:55,0,0,1181584.1761139354,0,0,0.586274509804,1,10,10,0,52,34,8726,9,5,70,25,0.438356164384,9.4,1020,598,0
1032838123,60.55,4.56818181818,824935204,1,2012-12-24 14:41:47,1,0,1366771.7267849413,0,0,0.556786703601,1,13,12,1,0,50,89,5,0,70,30,10.3333333333,9.4,722,402,0
2508074020,92.5,8.56,77680910,1,2014-04-25 10:00:50,1,0,178947.61164312245,0,3,0.547314578005,1,13,12,1,2,96,5270,49,27,44,27,1.82862903226,10.1,1564,856,0
2259016411,102.25,8.52,109746910,1,2013-12-23 14:40:01,0,0,206984.72936409464,0,1,0.547557840617,1,13,11,2,2,100,4604,36,15,35,50,0.582089552239,9.6,1556,852,0
1561409924,64.4,5.68,351573490,1,2013-07-01 20:27:28,1,0,1750507.4358727415,0,0,0.63963963964,1,11,5,0,5,67,2089,38,10,65,25,0.673866090713,9.6,888,568,0
764731350,79.5,8.95,134780790,1,2012-08-18 00:35:23,0,0,1993731.0460230305,0,0,0.585349901897,1,8,8,0,2,65,18208,30,30,45,25,0.682410423453,9.5,1529,895,0
2694552757,78.05,7.48,108078180,1,2014-07-31 02:47:17,0,0,151492.38000680925,0,2,0.650434782609,1,12,12,0,4,73,12863,27,35,35,30,0.384615384615,9.1,1150,748,0
113231814,109.1,10.69,376846260,2,2010-02-11 03:46:32,0,0,4336553.257179203,0,0,0.657037492317,1,15,15,0,61,89,6186,38,15,60,25,0.393217893218,11.0,1627,1069,0
250399342,69.6,6.47,47166470,1,2011-02-11 01:01:01,0,0,454106.24783754075,0,0,0.650251256281,1,11,5,1,20,75,3485,49,5,45,50,3.57636363636,9.6,995,647,0
16944013,90.3,9.19,696726760,3,2008-10-24 05:16:54,0,0,16723399.630001783,0,0,0.565190651907,1,14,14,0,16,73,4997,22,15,35,50,1.31197478992,8.2,1626,919,0
368801289,63.65,6.73,97919950,2,2011-09-06 07:47:48,0,0,79980.27353508801,0,0,0.585726718886,1,13,9,0,4,83,89685,38,5,25,70,0.333333333333,9.6,1149,673,0
1705146012,72.35,6.55,1304570,1,2013-08-27 17:17:07,1,0,3185.41804791773,0,74,0.529079159935,1,14,9,1,0,79,32627,33,20,55,25,0.552390149686,8.8,1238,655,0
2159485357,62.68421052631579,6.21,11442320,1,2013-10-27 19:33:28,1,0,148154.36331150774,0,9,0.624120603015,1,11,11,0,2,78,35489,38,10,52,36,0.95498392283,8.8,995,621,0
1353072290,62.2,5.31,640358900,1,2013-04-15 00:15:58,1,0,4341069.946314921,0,0,0.602724177072,1,8,8,0,3,77,1116,5,0,65,35,1.39534883721,8.6,881,531,0
333005444,57.65,4.66,49732790,2,2011-07-10 20:23:41,0,0,104870.80299724752,0,0,0.622162883845,1,15,5,0,0,85,356,9,10,55,35,0.475504322767,9.3,749,466,0
323494341,115.1,9.17,102334080,2,2011-06-24 22:50:05,0,0,1391750.7996277378,0,1,0.627222982216,1,9,7,2,22,80,6408,50,10,60,30,0.701449275362,10.0,1462,917,0
492728332,127.65,10.86,208241830,3,2012-02-15 01:58:52,1,0,2909103.809770639,0,0,0.565330557002,1,11,9,2,9,85,1149,41,25,30,45,3.6,11.0,1921,1086,0
630413999,99.15,8.73,47924850,1,2012-07-08 18:20:31,0,0,374424.8686188559,0,0,0.587483176312,1,12,10,2,7,67,5084,52,15,35,50,1.67175572519,9.6,1486,873,0
589834497,93.55,7.57,13472540,1,2012-05-25 06:36:03,1,0,109636.48890287394,0,3,0.582307692308,1,11,11,0,1,74,45213,33,20,40,40,0.641267700607,9.0,1300,757,0
1226238145,57.6,6.34,203697760,1,2013-02-27 23:06:18,0,0,1509435.2731689923,0,0,0.537743850721,1,7,2,1,5,52,10869,29,20,65,15,0.622950819672,8.9,1179,634,0
469595996,83.3,7.96,72167100,1,2012-01-20 19:33:07,1,0,279439.7138554039,0,4,0.617532971296,1,13,11,2,11,100,11331,75,20,40,40,0.141193595342,10.0,1289,796,0
2983156296,86.25,8.13,24370320,1,2015-01-14 19:22:26,1,0,148521.86131148337,0,4,0.636150234742,1,10,9,1,2,85,3144,65,0,60,40,0.741424802111,9.8,1278,813,0
250549433,73.25,8.13,5955980,2,2011-02-11 09:32:28,0,0,29601.87670925612,0,12,0.609902475619,1,14,14,0,3,67,74035,49,15,65,20,0.313635053329,10.7,1333,813,0
2367477707,127.8,11.47,73428700,1,2014-02-26 19:15:33,1,0,125389.31220533712,0,0,0.621007038441,1,8,8,0,42,88,5102,40,35,25,40,0.320486815416,11.1,1847,1147,0
42244063,115.9,10.13,718332910,3,2009-05-24 17:12:38,0,0,1621228.2842523565,0,0,0.65061014772,1,15,15,0,18,26,727,88,15,25,60,1.82450331126,9.6,1557,1013,0
94735361,65.3,6.51,26049790,1,2009-12-05 05:45:53,0,0,89179.55223009364,0,9,0.617647058824,1,13,5,0,5,30,32266,59,0,100,0,0.356109324759,10.8,1054,651,0
14391111,83.35,8.17,19163120,4,2008-04-14 22:29:28,0,0,57685.58357562139,0,1,0.591600289645,1,11,11,0,23,41,30221,91,0,50,50,1.0993543759,11.1,1381,817,0
236449587,97.15,8.69,100162180,2,2011-01-10 16:28:14,0,0,1204524.2931808173,0,1,0.624281609195,1,12,6,0,30,69,12368,44,20,35,45,0.434920634921,10.1,1392,869,0
2654027174,45.5,6.35,21724240,1,2014-07-17 15:13:45,1,0,409410.493143996,0,0,0.558487247142,1,9,9,0,1,11,4728,11,25,55,20,0.927536231884,6.8,1137,635,0
228978063,104.45,8.79,342900400,2,2010-12-21 05:49:07,0,0,2281494.1331288335,0,0,0.582119205298,1,15,6,2,18,43,8713,78,15,45,40,0.633499170813,9.8,1510,879,0
2402922414,76.6,8.36666666667,3381283133,1,2014-03-22 08:25:35,1,0,24666777.134884693,0,0,0.729651162791,1,8,8,0,2,22,32,11,20,55,25,1.39523809524,8.8,344,251,0
1333119788,37.6,5.65,341818400,1,2013-04-07 04:07:07,1,0,2827412.755490528,0,0,0.743421052632,1,8,8,0,8,3,767,92,5,75,20,2.39130434783,10.8,760,565,0
450939144,107.36842105263158,9.06,496529400,1,2011-12-30 21:05:48,0,0,1901409.7449082583,0,2,0.558914250463,1,13,9,4,8,68,5028,46,15,52,31,1.7197640118,9.0,1621,906,0
25121744,125.25,7.48,63447220,3,2009-03-18 18:20:42,0,0,532338.5466996918,0,1,0.443916913947,1,12,12,0,32,60,13704,64,25,30,45,0.852277076158,10.7,1685,748,0
2448332095,69.1,6.6,46895030,1,2014-04-17 00:17:50,1,0,263882.3977146638,0,2,0.628571428571,1,15,15,0,16,68,5999,56,5,70,25,0.525166191833,10.4,1050,660,0
540416380,62.470588235294116,6.08,280819890,1,2012-03-30 01:15:56,1,0,5324865.12732298,0,0,0.552225249773,1,14,14,0,2,61,3579,26,29,41,29,2.3488372093,7.9,1101,608,0
471512676,96.95,7.16,56781940,1,2012-01-22 23:40:33,0,0,89073.47807731546,0,2,0.539969834087,1,12,10,2,9,51,18322,47,0,100,0,0.718518518519,11.4,1326,716,0
43897661,79.85,7.42,51809090,3,2009-06-01 14:56:54,1,0,210688.25617206932,0,0,0.59217877095,1,8,8,0,60,21,3189,45,20,35,45,2.02673796791,9.6,1253,742,0
506892551,49.4,5.08064516129,176215064,1,2012-02-28 04:39:01,0,0,668690.6728316521,0,0,0.667372881356,1,9,9,0,5,32,62,3,5,90,5,3.4,10.2,472,315,0
190114317,77.75,6.97,64307950,2,2010-09-13 02:58:58,0,0,648254.9576963604,0,0,0.600344530577,1,13,13,0,25,64,27490,30,15,55,30,1.13777777778,8.6,1161,697,0
161662393,73.8,6.99,1053767790,3,2010-07-01 12:33:20,0,0,6874614.53246936,0,0,0.69552238806,1,9,9,0,18,42,1876,47,15,45,40,7.70588235294,9.2,1005,699,0
22201064,82.2,6.73,531154680,1,2009-02-27 22:38:29,0,0,19778267.341830734,0,0,0.625464684015,1,12,10,2,15,71,2433,23,10,55,35,4.29496402878,9.8,1076,673,0
57572464,84.2,8.99,387702570,1,2009-07-17 06:30:41,0,0,6052643.352226385,0,0,0.677978883861,1,10,10,0,12,46,11911,36,5,40,55,0.901069518717,9.0,1326,899,0
771812148,75.52631578947368,7.86,56169950,2,2012-08-21 16:29:50,0,0,368982.1212283786,0,3,0.702412868633,1,9,9,0,25,80,6948,49,15,63,21,0.278931750742,10.1,1119,786,0
967352869,78.6,6.81,98236950,1,2012-11-24 04:20:23,0,0,478121.9978511212,0,1,0.605333333333,1,15,7,0,3,47,703,53,20,35,45,0.759941089838,9.9,1125,681,0
1280865181,83.55,8.33,26381440,2,2013-03-19 16:13:46,1,0,77597.6200826256,0,0,0.711357813834,1,14,14,0,23,78,7887,50,5,55,40,2.33594515181,10.1,1171,833,0
225683965,103.8,8.72,24405460,3,2010-12-12 05:34:41,0,0,53112.60481983067,0,3,0.568078175896,1,10,2,1,1,81,19552,63,15,60,25,1.06951340616,9.7,1535,872,0
109139576,61.3,6.63,30768890,2,2010-01-28 02:48:24,0,0,167848.0090781836,0,0,0.648093841642,1,11,2,0,13,46,144708,43,5,80,15,0.191843164712,9.2,1023,663,0
380143624,111.65,9.39,16920830,1,2011-09-26 04:24:55,0,0,97051.15161577167,0,1,0.560262529833,1,5,3,2,6,95,8036,37,25,35,40,6.10436893204,10.7,1676,939,0
706364737,72.7,6.5,44539590,1,2012-07-20 03:45:43,0,0,105841.76776437314,0,14,0.546677880572,1,12,12,0,4,60,3412,41,5,30,65,0.571381361533,8.9,1189,650,0
270654915,113.0,9.02,13027770,1,2011-03-23 00:57:30,0,0,70410.9187247262,0,6,0.622498274672,1,5,5,0,2,90,43241,65,50,15,35,0.704705882353,9.5,1449,902,0
9272142,131.25,9.58,20839330,2,2007-10-05 22:41:48,0,0,98111.71804594749,0,1,0.590993214065,1,6,6,0,19,54,29476,68,10,50,40,0.433908045977,9.8,1621,958,0
2868402013,63.85,5.71,197054660,3,2014-10-21 01:32:39,0,0,3733669.4573247116,0,0,0.623362445415,1,12,10,0,8,94,1330,88,0,65,35,2.17475728155,10.4,916,571,0
546533556,55.45,5.54,72827520,1,2012-04-06 02:27:41,0,0,1096961.2434794712,0,5,0.578288100209,1,9,9,0,2,44,13711,3,5,90,5,0.35,8.9,958,554,0
961709562,64.55,5.56,5613160,1,2012-11-21 04:01:57,1,0,23592.930976194966,0,16,0.559919436052,1,14,6,0,2,48,21483,36,10,50,40,0.48275862069,9.3,993,556,0
210704864,79.8,7.22,9817040,1,2010-11-01 03:57:21,0,0,22075.175327503064,0,11,0.642920747996,1,10,10,0,3,84,17413,43,30,50,20,0.926977687627,8.8,1123,722,0
469739735,85.75,9.64,5916070,1,2012-01-20 22:57:32,0,0,34672.487368229005,0,7,0.608201892744,1,14,14,0,5,93,35665,34,15,50,35,0.257826343768,9.5,1585,964,0
143217021,100.9,7.92,23564300,3,2010-05-12 22:32:10,0,0,104552.48537259887,0,7,0.642857142857,1,14,14,0,13,43,9393,81,0,45,55,1.4,10.6,1232,792,0
745579297,73.75,6.15,145584950,2,2012-08-08 17:11:22,0,0,1793248.4909898425,0,0,0.619959677419,1,12,12,0,2,19,5413,53,20,50,30,2.56497175141,10.0,992,615,0
2697960505,115.7,7.04,38478670,2,2014-08-01 10:32:22,0,0,1237798.7324791327,0,0,0.526551982049,1,14,12,2,18,50,3567,29,15,65,20,1.18367346939,9.5,1337,704,0
2991390654,106.05,8.24,380271533,4,2015-01-20 16:57:39,0,0,8874729.449877337,0,0,0.668108108108,1,12,12,0,35,44,76,40,20,40,40,21.5,10.1,925,618,0
194476539,60.75,5.97,1869830,1,2010-09-24 06:25:28,0,0,5187.899377156423,0,35,0.590504451039,1,14,8,0,0,86,114892,9,20,25,55,0.332402234637,8.3,1011,597,0
3061358054,63.4,6.15,461016130,1,2015-03-04 12:44:25,0,0,6583286.410936156,0,0,0.630769230769,1,11,8,3,23,20,924,11,35,55,10,0.641509433962,7.5,975,615,0
451144632,45.05,4.59,212219210,3,2011-12-31 03:02:55,0,0,553108.402994248,0,0,0.570186335404,1,11,6,1,1,30,11029,7,10,40,50,1.1390070922,7.2,805,459,0
2735881390,116.8,10.7,74267990,2,2014-08-07 05:46:31,1,0,366544.27131165203,0,0,0.58533916849,1,9,9,0,30,100,10628,46,10,50,40,0.461305007587,9.7,1828,1070,0
198249025,67.85,7.05,94711330,1,2010-10-03 19:36:32,0,0,547050.2904109892,0,0,0.607235142119,1,5,5,0,4,76,26813,43,10,45,45,0.873684210526,9.4,1161,705,0
59230786,114.5,8.79,826089730,3,2009-07-22 19:59:14,0,0,24552334.491391044,0,0,0.60830449827,1,11,11,0,45,59,2793,75,25,20,55,0.80412371134,10.0,1445,879,0
546312443,73.4,6.34,142554810,1,2012-04-05 21:55:49,0,0,778626.2170737301,0,1,0.64105156724,1,10,6,2,4,76,5034,60,0,100,0,1.65644171779,10.1,989,634,0
80119212,87.4,8.43,6046570,2,2009-10-05 20:33:31,0,0,48845.84687104933,0,12,0.560132890365,1,9,9,0,2,71,83149,35,15,35,50,0.488622754491,8.6,1505,843,0
27372659,72.4,6.88,5414730,1,2009-03-29 03:36:16,0,0,7158.447668838546,0,23,0.569065343259,1,8,8,0,2,58,26474,41,20,25,55,0.961325966851,9.3,1209,688,0
872703248,56.72222222222222,5.56,4621660,1,2012-10-11 00:06:15,0,0,11225.29434187489,0,0,0.642774566474,1,12,3,1,1,52,45229,41,33,44,22,0.757919904363,8.4,865,556,0
1549052863,73.0,6.56,4690260,1,2013-06-26 20:25:45,0,0,12058.250457259544,0,24,0.580017683466,1,15,8,0,4,63,28397,40,10,35,55,0.332113449222,8.8,1131,656,0
127037804,83.85,9.15,9130150,2,2010-03-27 20:59:54,0,0,66013.31543794782,0,4,0.60157790927,1,14,14,0,4,73,160955,37,0,100,0,1.50175029172,10.8,1521,915,0
1424238228,106.75,7.96,560370,1,2013-05-12 23:46:14,0,0,5946.367671948986,0,100,0.637820512821,1,11,11,0,1,89,583357,56,20,45,35,0.1791613723,10.3,1248,796,0
298742535,41.1,4.65,125474820,3,2011-05-14 21:14:03,0,0,1594192.7722717978,0,1,0.751211631664,1,13,12,1,5,56,16954,11,5,95,0,0.950819672131,7.7,619,465,0
165277911,66.15,5.63,53889790,1,2010-07-11 03:37:04,0,0,230152.60270443934,0,2,0.625555555556,1,9,8,0,3,61,13639,61,0,45,55,0.723320158103,9.5,900,563,0
220467586,89.6,8.25,887917710,2,2010-11-27 21:51:26,0,0,11014714.55920031,0,0,0.618904726182,1,8,8,0,27,36,1814,24,15,45,40,1.20987654321,8.8,1333,825,0
232547074,55.95,7.15,79678070,3,2010-12-31 13:27:18,0,0,1007746.6329092584,0,0,0.714285714286,1,12,12,0,7,73,19176,47,5,70,25,0.88275862069,9.7,1001,715,0
535758794,89.4,7.64,616917070,1,2012-03-24 22:11:56,1,0,9450123.13668871,0,0,0.508994003997,1,12,10,2,20,83,2474,37,20,65,15,0.751773049645,9.4,1501,764,0
48552476,58.45,7.15,4988640,2,2009-06-19 00:41:42,0,0,39035.42482015535,0,16,0.601851851852,1,8,8,0,2,53,33112,30,20,40,40,0.846899224806,8.3,1188,715,0
2770511,82.95,8.6,16638820,2,2007-03-29 02:31:13,0,0,92769.47510921897,0,4,0.650037792895,1,5,5,0,6,88,46247,39,5,50,45,0.497066219614,10.0,1323,860,0
490440829,112.25,10.16,110891340,1,2012-02-12 15:18:03,1,0,596171.1216894252,0,0,0.557935200439,1,12,12,0,19,82,3634,23,10,40,50,0.131268436578,8.9,1821,1016,0
1435964180,117.25,6.56,355854080,1,2013-05-17 15:32:35,0,0,274436.26419543667,0,0,0.505782575173,1,14,14,0,37,81,13042,55,0,25,75,0.687361419069,9.5,1297,656,0
69379288,109.65,8.23,596200530,4,2009-08-27 19:24:48,0,0,5897167.022360214,0,0,0.661575562701,1,11,11,0,32,35,300,74,25,40,35,1.0652173913,10.4,1244,823,0
248453338,130.3,10.73,21788590,1,2011-02-07 01:27:12,0,0,153871.34505436677,0,4,0.617021276596,1,7,7,0,35,93,27296,50,25,30,45,6.58026315789,11.2,1739,1073,0
104957630,88.6,8.25,1544937550,1,2010-01-14 22:44:39,1,0,7705639.567924794,1,0,0.708154506438,1,8,8,0,8,0,20,18,0,95,5,9.82098765432,10.3,233,165,0
104964099,91.58823529411765,7.88235294118,1090845705,1,2010-01-14 23:10:09,0,0,4897784.386074428,1,0,0.660098522167,1,7,7,0,6,0,17,16,0,94,5,6.39047619048,10.5,203,134,0
104966336,91.29411764705883,7.88235294118,1090809647,1,2010-01-14 23:18:56,1,0,4897697.738302836,1,0,0.666666666667,1,7,7,0,6,0,17,16,0,94,5,6.05555555556,10.6,201,134,0
104967269,93.88235294117646,8.17647058824,1090811117,1,2010-01-14 23:22:48,0,0,4897708.762928126,1,0,0.671497584541,1,7,7,0,6,0,17,16,5,88,5,6.61616161616,10.6,207,139,0
104991578,103.11764705882354,8.82352941176,1090404941,1,2010-01-15 01:05:32,0,0,4678182.35771905,1,0,0.688073394495,1,15,15,0,8,2,17,16,0,94,5,6.75,11.2,218,150,0
105002689,86.8,8.93333333333,585745066,1,2010-01-15 01:53:06,0,0,2501787.84607169,1,0,0.748603351955,1,12,12,0,4,0,15,11,0,93,6,27.9333333333,10.5,179,134,0
105044961,97.05,7.80952380952,881995428,1,2010-01-15 05:18:35,0,0,4337532.511797495,1,0,0.587813620072,1,7,3,4,11,0,21,18,0,90,10,5.72440944882,11.1,279,164,0
105100511,74.15789473684211,5.52777777778,513566972,1,2010-01-15 10:52:25,0,0,4065497.335976539,1,0,0.637820512821,1,7,4,0,12,11,37,18,0,100,0,6.07407407407,10.1,312,199,0
105137547,83.05,4.67567567568,387947459,1,2010-01-15 13:25:04,1,0,7210613.229196383,1,0,0.41686746988,1,15,6,0,23,12,74,48,0,95,5,3.75446428571,10.4,830,346,0
105156640,94.44444444444444,9.1,3871572000,3,2010-01-15 14:37:03,0,0,28517184.36090917,1,0,0.755186721992,1,13,13,0,7,1,22,18,0,94,5,2.34467455621,9.7,241,182,0
105270069,63.3,7.27906976744,716597418,1,2010-01-15 22:04:44,0,0,4226889.060421127,1,0,0.660337552743,1,13,6,0,19,5,44,29,0,100,0,1.77620087336,9.5,474,313,0
105293701,92.5,9.58333333333,1537875583,1,2010-01-15 23:26:57,0,0,4933466.270795353,1,0,0.771812080537,1,14,13,0,3,0,12,9,0,100,0,6.08823529412,9.8,149,115,0
105318441,75.3157894736842,5.8488372093,899945337,2,2010-01-16 01:02:19,0,0,19273938.720274422,1,0,0.515368852459,1,9,9,0,29,8,92,69,0,94,5,2.8275862069,9.8,976,503,0
105358608,83.75,4.84057971014,267278927,1,2010-01-16 03:34:20,1,0,2834271.114309755,1,0,0.44414893617,1,9,9,0,16,12,69,45,0,75,25,3.81981981982,9.8,752,334,0
105359850,107.88888888888889,10.0,2007896888,1,2010-01-16 03:39:47,1,NaN,5020765.647032652,1,0,0.731707317073,1,6,6,0,3,0,9,9,0,100,0,7.13095238095,10.2,123,90,0
105424482,103.65,6.96296296296,682283370,1,2010-01-16 09:09:40,0,0,4101966.717788223,1,0,0.559523809524,1,13,13,0,18,10,27,14,0,45,55,5.45945945946,10.6,336,188,0
105449543,89.07692307692308,7.92307692308,1416483615,1,2010-01-16 11:13:21,1,NaN,4850886.570302756,1,0,0.677631578947,1,15,8,0,4,0,13,10,0,100,0,7.11392405063,10.2,152,103,0
105510362,114.66666666666667,11.4444444444,663679888,1,2010-01-16 15:30:18,0,0,2432364.784726604,1,0,0.725352112676,1,15,15,0,3,0,9,7,0,100,0,5.86111111111,11.1,142,103,0
105861509,92.25,7.27272727273,928850242,2,2010-01-17 18:57:47,0,0,10472250.191276958,1,0,0.657534246575,1,10,10,0,15,2,33,28,0,80,20,4.04656862745,10.8,365,240,0
105882349,109.2,9.0,1248461750,2,2010-01-17 20:25:51,0,0,6891875.3467866285,1,0,0.606060606061,1,14,14,0,5,3,20,17,0,100,0,5.25806451613,10.1,297,180,0
105914055,71.7,6.35,225650210,2,2010-01-17 22:43:07,0,0,4033903.540907034,1,0,0.602466793169,1,12,11,1,0,38,217,14,0,100,0,6.52348993289,9.3,1054,635,0
106233605,84.0,7.25806451613,383982483,2,2010-01-18 22:42:39,0,0,3370087.5055283667,1,0,0.625,1,15,15,0,5,0,31,17,0,90,10,4.10743801653,9.6,360,225,0
106266080,127.5,16.0,138926000,1,2010-01-19 01:01:53,0,0,138926.0,1,0,0.941176470588,1,9,3,0,2,0,2,2,0,100,0,28.0,9.9,34,32,0
106301592,128.0,18.0,172624000,1,2010-01-19 03:36:19,0,0,172624.0,1,0,0.9,1,10,8,0,2,0,2,2,0,100,0,6.69230769231,12.2,40,36,0
106378113,73.22222222222223,9.0,206578611,2,2010-01-19 10:53:37,0,0,1502702.9558046022,1,0,0.640316205534,1,10,10,0,0,0,22,4,22,77,0,2.22975929978,7.9,253,162,0
106393319,94.38461538461539,9.23076923077,1135537153,1,2010-01-19 12:12:39,0,0,3675084.4918291955,1,0,0.740740740741,1,13,13,0,2,1,13,12,0,84,15,4.15044247788,10.3,162,120,0
106394146,72.94444444444444,8.94444444444,8398343444,1,2010-01-19 12:16:41,1,0,71175388.98896767,1,0,0.781553398058,1,10,6,1,6,2,19,9,0,100,0,1.75984251969,9.7,206,161,0
106409051,93.83333333333333,5.0,184921500,2,2010-01-19 13:25:50,1,0,781902.6973938273,1,0,0.333333333333,1,10,10,0,0,0,12,11,0,33,66,4.66972477064,9.4,180,60,0
106507162,49.55,6.13,680502840,3,2010-01-19 19:57:53,1,0,15847982.638645507,1,0,0.510407993339,1,11,11,0,26,9,254,27,0,95,5,2.22703412073,10.4,1201,613,0
106522802,100.0,10.0,0,1,2010-01-19 21:01:01,1,NaN,0.0,1,0,1.0,1,11,11,0,1,0,1,1,0,100,0,7.0,13.0,10,10,0
106647178,88.0,5.07352941176,400031176,1,2010-01-20 06:12:36,0,0,6616205.555739414,1,0,0.521148036254,1,11,11,0,15,20,68,35,0,90,10,2.98191681736,10.4,662,345,0
106704705,78.6,4.52777777778,163498250,1,2010-01-20 12:49:18,1,NaN,403682.2714420216,1,0,0.363839285714,1,13,12,0,11,0,36,36,0,75,25,6.12605042017,9.3,448,163,0
106729702,97.26666666666667,7.26666666667,553955666,1,2010-01-20 14:28:39,0,0,2201623.504589389,1,0,0.622857142857,1,13,6,0,7,0,15,14,0,100,0,5.21621621622,11.5,175,109,0
106738824,80.0,6.95,123674810,3,2010-01-20 15:01:56,0,0,2032420.580484438,1,0,0.65074906367,1,10,5,0,9,57,614,10,5,45,50,1.62383419689,9.7,1068,695,0
106849778,123.75,12.75,83840250,1,2010-01-20 22:05:47,1,NaN,138895.77871285361,1,0,0.75,1,10,10,0,4,0,4,4,0,100,0,9.0303030303,10.9,68,51,0
106908630,52.7,4.57627118644,2270722169,1,2010-01-21 01:45:47,0,0,40.31947420292086,1,0,0.492700729927,1,12,12,0,13,1,60,57,0,100,0,6.31615120275,9.7,548,270,0
106925181,87.6842105263158,7.7,900587700,1,2010-01-21 02:52:18,0,0,4670160.007356767,1,0,0.6875,1,14,7,0,7,1,21,17,0,94,5,5.14569536424,11.4,224,154,0
107014875,115.5,11.6666666667,48452666,1,2010-01-21 09:59:38,0,0,103976.72286569186,1,0,0.707070707071,1,11,5,0,3,0,6,6,0,100,0,2.32768361582,8.6,99,70,0
107027598,123.25,15.25,72383500,1,2010-01-21 10:52:12,1,0,123777.28079498273,1,0,0.910447761194,1,10,10,0,4,0,4,4,0,100,0,6.57575757576,10.0,67,61,0
107063543,63.75,9.0625,17581937,2,2010-01-21 13:09:37,0,0,67574.67977160065,1,0,0.810055865922,1,13,5,0,4,5,16,4,6,81,12,5.17346938776,8.2,179,145,0
107107162,85.35,7.03846153846,691007923,1,2010-01-21 15:34:23,1,0,4702442.2417402165,1,0,0.658273381295,1,15,6,0,7,0,26,21,0,90,10,5.63793103448,10.1,278,183,0
107115952,84.4,6.44444444444,665328925,1,2010-01-21 16:03:58,0,0,4433325.776443048,1,0,0.661596958175,1,12,12,0,8,2,27,24,0,95,5,6.63265306122,11.9,263,174,0
107167105,96.0,7.16,354428160,1,2010-01-21 18:54:04,0,0,2877101.533614976,1,0,0.500699300699,1,12,12,0,22,20,50,41,0,100,0,2.89883268482,9.9,715,358,0
107210152,88.0,8.23333333333,625805900,1,2010-01-21 21:25:34,0,0,5457187.2868456645,1,0,0.630102040816,1,14,14,0,9,8,30,16,0,95,5,2.83912248629,9.8,392,247,0
107213299,75.2,6.17857142857,672425571,1,2010-01-21 21:34:57,0,0,5781146.1064709,1,0,0.673151750973,1,15,9,0,9,2,28,21,0,95,5,8.69832402235,11.6,257,173,0
107218061,97.9375,7.9375,1117767750,1,2010-01-21 21:50:40,1,NaN,4519274.203440221,1,0,0.668421052632,1,15,15,0,6,0,16,16,0,93,6,7.0375,11.7,190,127,0
107237577,94.3,6.67741935484,364754645,1,2010-01-21 23:13:07,1,0,3220473.316265794,1,0,0.533505154639,1,8,2,0,17,0,31,31,0,80,20,2.2523364486,11.4,388,207,0
107241733,97.0,7.91666666667,1262027458,1,2010-01-21 23:30:39,0,0,9197779.404778946,1,0,0.657439446367,1,15,15,0,10,3,24,18,0,95,5,4.28092783505,11.1,289,190,0
107249872,92.3,7.81081081081,484620108,1,2010-01-22 00:05:38,0,0,3823361.101555845,1,0,0.588594704684,1,6,2,0,16,5,37,31,0,95,5,1.69470404984,9.6,491,289,0
107297283,14.6,1.39,14540,1,2010-01-22 03:30:16,0,NaN,14.12834031300209,1,0,0.896774193548,1,11,4,0,3,0,200,1,0,100,0,3.17439703154,14.3,155,139,0
107322134,83.25,5.16393442623,496210081,1,2010-01-22 05:32:58,0,0,8083501.661472697,1,0,0.434482758621,1,15,15,0,21,2,61,55,0,85,15,3.34215885947,9.7,725,315,0
107392647,61.2,6.43,1990702850,2,2010-01-22 12:07:25,0,0,59144130.3071042,1,0,0.623666343356,1,11,11,0,15,39,280,49,0,100,0,2.4043715847,9.1,1031,643,0
